X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
110.750004346602,50.329997944658,1413,2404,Chatanga,RUS-CHI,Chitinskaya oblast',RS,Russia,Other,0,0, ,0,0, 
106.911999430501,47.9289960319097,1414,2405,Ulaanbaatar,MNG-ULN,Ulaanbaatar,MG,Mongolia,National and provincial capital,1515593,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
106.947000382776,47.7109979539766,1415,2406,Dzuunmod,MNG-TOV,Tov,MG,Mongolia,Provincial capital,0,0, ,0,0, 
110.66100342864,47.3300009541311,1416,2407,Ondorhaan,MNG-HNT,Hentiy,MG,Mongolia,Provincial capital,0,0, ,0,0, 
100.283004378158,64.3329989575566,1417,2408,Tura,RUS-EVE,Evenkiyskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
96.239340342193,46.3273649200206,1418,2409,Altay,MNG-GAL,Govi-Altay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
92.8333353170751,56.016665993079,1419,2410,Krasnoyarsk,RUS-KRA,Krasnoyarskiy kray,RS,Russia,Provincial capital,1007654,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
91.4429973817052,53.719002006063,1420,2411,Abakan,RUS-KHK,Respublika Khakasiya,RS,Russia,Provincial capital,168655,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
94.3859973319955,51.7100040732585,1421,2412,Kyzyl,RUS-TUV,Respublika Tyva,RS,Russia,Provincial capital,112659,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
92.0690013784452,49.9840020625715,1422,2413,Ulaangom,MNG-UVS,Uvs,MG,Mongolia,Provincial capital,0,0, ,0,0, 
100.158003317586,49.6369980540341,1423,2414,Moron,MNG-HVS,Hovsgol,MG,Mongolia,Provincial capital,0,0, ,0,0, 
91.636002297128,48.0050010216762,1424,2415,Hovd,MNG-HOV,Hovd,MG,Mongolia,Provincial capital,0,0, ,0,1, 
97.0000023639121,47.8099980565539,1425,2416,Uliastay,MNG-DZV,Dzavhan,MG,Mongolia,Other,0,0, ,0,0, 
100.123002365311,46.6920000540445,1426,2417,Bayanhongor,MNG-BYN,Bayanhongor,MG,Mongolia,Provincial capital,0,0, ,0,1, 
106.200000360981,50.2499970209764,1427,2418,Suchboatar,MNG-SLN,Selenge,MG,Mongolia,Provincial capital,0,0, ,0,0, 
106.176330405808,49.9024619753771,1428,2419,Darhan,MNG-DRH,Darhan,MG,Mongolia,Provincial capital,0,0, ,0,1, 
104.247999302929,52.3169999549849,1429,2420,Irkutsk,RUS-IRK,Irkutskaya oblast',RS,Russia,Provincial capital,601993,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
107.565003410084,51.8460030123269,1430,2421,Ulan Ude,RUS-BUR,Respublika Buryatiya,RS,Russia,Provincial capital,413850,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
103.554999412305,48.8140019785903,1431,2422,Bulgan,MNG-BLG,Bulgan,MG,Mongolia,Provincial capital,0,0, ,0,1, 
101.457999420904,47.4579989237681,1432,2423,Tsetserleg,MNG-ARH,Arhangay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
102.771999413385,46.2680009670084,1433,2424,Arvayheer,MNG-OVR,Ovorhangay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
106.264998370649,45.7610040472256,1434,2425,Mandalgovi,MNG-DND,Dundgovi,MG,Mongolia,Provincial capital,0,0, ,0,0, 
104.699997397659,52.8329970345327,1435,2426,Ust' Ordynskiy,RUS-UOB,Ust'-Ordynskiy Buryatskiy avt.okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
129.830004303167,62.0099999187907,1436,2427,Yakutsk,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Provincial capital,298926,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
113.49900035662,52.0450020768479,1437,2428,Chita,RUS-CHI,Chitinskaya oblast',RS,Russia,Provincial capital,329868,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
127.533339341001,50.2833330421579,1438,2429,Blagoveshchensk,RUS-AMU,Amurskaya oblast',RS,Russia,Provincial capital,222065,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
114.506001353206,48.0600000122133,1439,2430,Choybalsan,MNG-DRN,Dornod,MG,Mongolia,Provincial capital,0,0, ,0,0, 
123.964965390261,47.3440050087785,1440,2431,Qiqihar,CHN-HLN,Heilongjiang,CH,China,Other,1982000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
113.280003419321,46.6790039603645,1441,2432,Baruun Urt,MNG-SHB,Suhbaatar,MG,Mongolia,Provincial capital,0,0, ,0,0, 
126.622998342571,45.7550009620097,1442,2433,Harbin,CHN-HLN,Heilongjiang,CH,China,Provincial capital,7471000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
114.533001336049,51.1669980747492,1443,2434,Aginskoye,RUS-AGB,Aginskiy Buryatskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
132.899994427611,48.8169990531393,1444,2435,Birobidzhan,RUS-YEV,Yevreyskaya avtonomnaya oblast',RS,Russia,Provincial capital,0,0, ,0,0, 
150.833304328409,59.633297957505,1445,2436,Magadan,RUS-MAG,Magadanskaya oblast',RS,Russia,Provincial capital,101933,5,"100,000 to 249,999",62550,0,UN_Data_2010_2020
143.247420372083,59.3827469270649,1446,2437,Okhotsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Other,0,0, ,62540,0, 
158.720004314678,53.1999990813321,1447,2438,Petropavloski-Kamchatskiy,RUS-KAM,Kamchatskaya oblast',RS,Russia,Provincial capital,180702,5,"100,000 to 249,999",62600,0,UN_Data_2010_2020
135.126999374466,48.4319970177775,1448,2439,Khabarovsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Provincial capital,589596,3,"500,000 to 999,999",60830,0,UN_Data_2010_2020
142.749999329715,46.9600019982663,1449,2440,Yuzhno-Sakhalinsk,RUS-SAK,Sakhalinskaya oblast',RS,Russia,Provincial capital,195104,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
159.983001416021,59.0830020728471,1450,2441,Palana,RUS-KOR,Koryakskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
177.480252442646,64.7552700642248,1451,2442,Anadyr,RUS-CHU,Chukotskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
171.367659408365,7.12098005783611,1452,2443,Majuro,MHL,Marshall Is.,RM,Marshall Is.,National capital,27797,7,"Less than 50,000",0,0,UN_Data_2010_2020
158.216706285642,6.96670195927221,1453,2444,Palikir,FSM,Micronesia,FM,Micronesia,National capital,0,0, ,0,0, 
172.921113428078,1.34075698115504,1454,2445,Tarawa,KIR,Kiribati,KR,Kiribati,National capital,63017,6,"50,000 to 99,999",56450,0,UN_Data_2010_2020
141.345990292819,43.0550010227971,1455,2446,Sapporo,JPN-HKK,Hokkaido,JA,Japan,Provincial capital,1952356,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
140.750001391191,40.816665078839,1456,2447,Aomori,JPN-THO,Tohoku,JA,Japan,Other,287648,4,"250,000 to 499,999",61270,0,UN_Data_2010_2020
140.891013326743,38.2539960566665,1457,2448,Sendai,JPN-THO,Tohoku,JA,Japan,Provincial capital,1082159,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
145.735002342345,15.1499969837927,1458,2449,Saipan,MNP,Northern Mariana Is.,CQ,Northern Mariana Is.,National and provincial capital,3983,7,"Less than 50,000",0,0,UN_Data_2010_2020
144.746991423055,13.4669970602963,1459,2450,Hagatna,GUM,Guam,GQ,Guam,National and provincial capital,1051,7,"Less than 50,000",0,0,UN_Data_2010_2020
139.809006365241,35.683002048058,1460,2451,Tokyo,JPN-KNT,Kanto,JA,Japan,National and provincial capital,9272740,1,"5,000,000 and greater",61380,0,UN_Data_2010_2020
139.727214411918,35.5045770704161,1461,2452,Kawasaki,JPN-KNT,Kanto,JA,Japan,Other,1475213,2,"1,000,000 to 4,999,999",61385,0,UN_Data_2010_2020
139.619997383734,35.4369960263139,1462,2453,Yokohama,JPN-KNT,Kanto,JA,Japan,Other,3724844,2,"1,000,000 to 4,999,999",61390,0,UN_Data_2010_2020
136.921005405488,35.1549989635623,1463,2454,Nagoya,JPN-CHB,Chubu,JA,Japan,Provincial capital,2295638,2,"1,000,000 to 4,999,999",61480,0,UN_Data_2010_2020
135.755001420906,35.0090010053628,1464,2455,Kyoto,JPN-KIN,Kinki,JA,Japan,Other,1475183,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
135.221211372853,34.6901490769034,1465,2456,Kobe,JPN-KIN,Kinki,JA,Japan,Other,1537272,2,"1,000,000 to 4,999,999",61560,0,UN_Data_2010_2020
135.51900335441,34.6359960388313,1466,2457,Osaka,JPN-KIN,Kinki,JA,Japan,Provincial capital,2691185,2,"1,000,000 to 4,999,999",61550,0,UN_Data_2010_2020
136.76199331589,35.4099960434701,1467,2458,Gifu,JPN-CHB,Chubu,JA,Japan,Provincial capital,406735,4,"250,000 to 499,999",62140,0,UN_Data_2010_2020
100.351998321741,-0.953999954422569,1468,2459,Padang,IDN-SBA,Sumatera Barat,ID,Indonesia,Provincial capital,833562,3,"500,000 to 999,999",50450,0,UN_Data_2010_2020
107.606997370824,-6.91199997473667,1469,2460,Bandung,IDN-JBA,Jawa Barat,ID,Indonesia,Provincial capital,2394873,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
110.426004386994,-6.97100400079034,1470,2461,Semarang,IDN-JTN,Jawa Tengah,ID,Indonesia,Provincial capital,1555984,2,"1,000,000 to 4,999,999",51040,0,UN_Data_2010_2020
110.368998410639,-7.79699698529969,1471,2462,Yogyakarta,IDN-YGY,Yogyakarta,ID,Indonesia,Provincial capital,388627,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
133.929990371524,-23.6300040063453,1472,2463,Alice Springs,AUS-NTR,Northern Territory,AS,Australia,Other,0,0, ,0,0, 
115.853004413746,-31.9560030368317,1473,2464,Perth,AUS-WAS,Western Australia,AS,Australia,Provincial capital,2020138,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
115.934571309294,-32.0441669384471,1474,2465,Fremantle,AUS-WAS,Western Australia,AS,Australia,Other,0,0, ,54520,0, 
96.826077383411,-12.1575329377433,1475,2466,West Island,CCK,Cocos Is.,CK,Cocos Is.,National and provincial capital,0,0, ,0,0, 
105.716700370207,-10.4166989576628,1476,2467,The Settlement,CXR,Christmas I.,KT,Christmas I.,National and provincial capital,0,0, ,50910,0, 
109.339002301243,-0.023003947603625,1477,2468,Pontianak,IDN-KBA,Kalimantan Barat,ID,Indonesia,Provincial capital,234021,5,"100,000 to 249,999",51941,0,UN_Data_2010_2020
103.61667633042,-1.60000198942441,1478,2469,Jambi,IDN-JAM,Jambi,ID,Indonesia,Provincial capital,531857,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
104.757003374013,-2.99099706040425,1479,2470,Palembang,IDN-SST,Sumatera Selatan,ID,Indonesia,Provincial capital,1455284,2,"1,000,000 to 4,999,999",50330,0,UN_Data_2010_2020
102.266676360814,-3.79999801731838,1480,2471,Bengkulu,IDN-BNG,Bengkulu,ID,Indonesia,Provincial capital,308544,4,"250,000 to 499,999",50440,1,UN_Data_2010_2020
105.254001440149,-5.40899993686544,1481,2472,Tanjungkarang-Telukbetung,IDN-LMP,Lampung,ID,Indonesia,Provincial capital,1798601,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
106.800003399727,-6.16666504951912,1482,2473,Jakarta,IDN-JRA,Jakarta Raya,ID,Indonesia,National and provincial capital,9607787,1,"5,000,000 and greater",50970,0,UN_Data_2010_2020
119.851002406577,-0.899000963885337,1483,2474,Palu,IDN-STN,Sulawesi Tengah,ID,Indonesia,Provincial capital,0,0, ,0,0, 
128.199996384391,-3.71666706596567,1484,2475,Ambon,IDN-MAL,Maluku,ID,Indonesia,Provincial capital,331254,4,"250,000 to 499,999",52720,0,UN_Data_2010_2020
122.588361440207,-3.95543698375049,1485,2476,Kendari,IDN-STG,Sulawesi Tenggara,ID,Indonesia,Provincial capital,268507,4,"250,000 to 499,999",52240,0,UN_Data_2010_2020
119.722788315282,-5.19042597579875,1486,2477,Makassar,IDN-SSL,Sulawesi Selatan,ID,Indonesia,Other,1338663,2,"1,000,000 to 4,999,999",52320,0,UN_Data_2010_2020
125.58099639371,-8.57099698993847,1487,2478,Dili,TLS,Timor Leste,TT,Timor Leste,National capital,222323,5,"100,000 to 249,999",51390,0,UN_Data_2010_2020
130.83200140487,-12.4129980054389,1488,2479,Darwin,AUS-NTR,Northern Territory,AS,Australia,Provincial capital,134544,5,"100,000 to 249,999",54670,0,UN_Data_2010_2020
133.219998287821,-15.7499999853723,1489,2480,Birdum,AUS-NTR,Northern Territory,AS,Australia,Other,0,0, ,0,0, 
117.15399937643,-0.502002025176746,1490,2481,Samarinda,IDN-KTI,Kalimantan Timur,ID,Indonesia,Provincial capital,727500,3,"500,000 to 999,999",51820,0,UN_Data_2010_2020
116.859996308731,-1.20999605918018,1491,2482,Balikpapan,IDN-KTI,Kalimantan Timur,ID,Indonesia,Other,557579,3,"500,000 to 999,999",51840,0,UN_Data_2010_2020
113.933340352027,-2.26666796893221,1492,2483,Palangkaraya,IDN-KTN,Kalimantan Tengah,ID,Indonesia,Provincial capital,220962,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
114.588999351436,-3.32800204981079,1493,2484,Bandjermasin,IDN-KSL,Kalimantan Selatan,ID,Indonesia,Provincial capital,625481,3,"500,000 to 999,999",51890,0,UN_Data_2010_2020
112.684374444651,-7.39999804659118,1494,2485,Surabaja,IDN-JTI,Jawa Timur,ID,Indonesia,Other,2765487,2,"1,000,000 to 4,999,999",51130,0,UN_Data_2010_2020
116.136999360714,-8.58999600335069,1495,2486,Mataram,IDN-NTB,Nusa Tenggara Barat,ID,Indonesia,Provincial capital,402843,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
115.217271301724,-8.70668994972141,1496,2487,Denpasar,IDN-BAL,Bali,ID,Indonesia,Provincial capital,788589,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
123.587289316485,-10.1724659278417,1497,2488,Kupang,IDN-NTT,Nusa Tenggara Timur,ID,Indonesia,Provincial capital,0,0, ,51410,0, 
140.718987436713,-2.54199604022405,1498,2489,Jayapura,IDN-IJA,Irian Jaya,ID,Indonesia,Provincial capital,256705,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
141.30399633208,-2.69000098424051,1499,2490,Vanimo,PNG-WSE,West Sepik,PP,Papua New Guinea,Provincial capital,0,0, ,0,0, 
143.620002362382,-3.5649989756725,1500,2491,Wewak,PNG-ESE,East Sepik,PP,Papua New Guinea,Provincial capital,0,0, ,0,0, 
145.782972414464,-5.23125906867007,1501,2492,Madang,PNG-MDN,Madang,PP,Papua New Guinea,Provincial capital,0,0, ,53250,1, 
143.718003440109,-5.49000005088033,1502,2493,Wabag,PNG-ENG,Enga,PP,Papua New Guinea,Provincial capital,0,0, ,0,0, 
167.962950285781,-29.063771983786,1503,2494,Kingston,NFK,Norfolk I.,NF,Norfolk I.,National and provincial capital,0,0, ,55500,0, 
176.841000320613,-39.6399959662316,1504,2495,Hastings,NZL-HBA,Hawke's Bay,NZ,New Zealand,Provincial capital,0,0, ,0,0, 
175.034997386245,-39.9300029345324,1505,2496,Wanganui,NZL-WMN,Wanganui-Manawatu,NZ,New Zealand,Provincial capital,0,0, ,55180,0, 
174.807216410839,-41.3348400516574,1506,2497,Wellington,NZL-WLL,Wellington,NZ,New Zealand,National and provincial capital,216300,5,"100,000 to 249,999",55150,1,UN_Data_2010_2020
150.480000356972,-23.429996980857,1507,2498,Rockhampton,AUS-QNS,Queensland,AS,Australia,Other,0,0, ,0,0, 
153.026001368553,-27.453995931682,1508,2499,Brisbane,AUS-QNS,Queensland,AS,Australia,Provincial capital,2379724,2,"1,000,000 to 4,999,999",53490,0,UN_Data_2010_2020
151.779555446338,-32.9279580695866,1509,2500,Newcastle,AUS-NSW,New South Wales,AS,Australia,Other,322278,4,"250,000 to 499,999",53610,0,UN_Data_2010_2020
-76.6183855693,39.3218819665743,1510,506,Baltimore,USA-MRY,Maryland,US,United States,Other,593490,3,"500,000 to 999,999",8210,0,US_Census_2019
-75.5250025991401,39.1290029842161,1511,507,Dover,USA-DEL,Delaware,US,United States,Provincial capital,38166,7,"Less than 50,000",0,0,US_Census_2019
-76.491998583084,38.9590019522383,1512,508,Annapolis,USA-MRY,Maryland,US,United States,Provincial capital,39223,7,"Less than 50,000",8225,0,US_Census_2019
-76.9538336884421,38.8909080742766,1513,509,Washington D.C.,USA-DOC,District of Columbia,US,United States,National and provincial capital,705749,3,"500,000 to 999,999",0,0,US_Census_2019
-77.4729986216753,37.5630029863759,1514,510,Richmond,USA-VRG,Virginia,US,United States,Provincial capital,230436,5,"100,000 to 249,999",8320,0,US_Census_2019
-76.2685736340358,36.8792910316002,1515,511,Norfolk,USA-VRG,Virginia,US,United States,Other,242742,5,"100,000 to 249,999",8280,0,US_Census_2019
-78.6439975650226,35.7910019794331,1516,512,Raleigh,USA-NCR,North Carolina,US,United States,Provincial capital,474069,4,"250,000 to 499,999",0,0,US_Census_2019
-74.0112206389468,40.6639620537421,1517,513,Brooklyn,USA-NYO,New York,US,United States,Other,2560000,2,"1,000,000 to 4,999,999",7630,0,US_Census_2019
-75.3691676303118,39.8691630699315,1518,514,Chester,USA-PEN,Pennsylvania,US,United States,Other,34000,7,"Less than 50,000",8080,0,US_Census_2019
-77.6356106427927,43.2104669630656,1519,515,Rochester,USA-NYO,New York,US,United States,Other,205695,5,"100,000 to 249,999",3200,0,US_Census_2019
-73.7690036965439,42.6590009434545,1520,516,Albany,USA-NYO,New York,US,United States,Provincial capital,96460,6,"50,000 to 99,999",7720,0,US_Census_2019
-74.1999956265605,40.7199959790829,1521,517,Newark,USA-NJR,New Jersey,US,United States,Other,282011,4,"250,000 to 499,999",7810,0,US_Census_2019
-73.9052366295063,40.7078640410705,1522,518,New York,USA-NYO,New York,US,United States,Other,8336817,1,"5,000,000 and greater",7640,1,US_Census_2019
-76.9040006012896,40.2650009752882,1523,519,Harrisburg,USA-PEN,Pennsylvania,US,United States,Provincial capital,49271,7,"Less than 50,000",0,0,US_Census_2019
-74.7809996518941,40.2249959626467,1524,520,Trenton,USA-NJR,New Jersey,US,United States,Provincial capital,83203,6,"50,000 to 99,999",8160,0,US_Census_2019
-75.2182286610203,39.9275549719303,1525,521,Philadelphia,USA-PEN,Pennsylvania,US,United States,Other,1584064,2,"1,000,000 to 4,999,999",8110,0,US_Census_2019
-69.7719956269613,44.3210039693229,1526,522,Augusta,USA-MAI,Maine,US,United States,Provincial capital,18697,7,"Less than 50,000",7120,0,US_Census_2019
-72.5799956630328,44.2619999432694,1527,523,Montpelier,USA-VRM,Vermont,US,United States,Provincial capital,7372,7,"Less than 50,000",0,0,US_Census_2019
-71.5439966339043,43.2060030413626,1528,524,Concord,USA-NHM,New Hampshire,US,United States,Provincial capital,43627,7,"Less than 50,000",0,0,US_Census_2019
-71.1029965831555,42.3749970603697,1529,525,Boston,USA-MSS,Massachusetts,US,United States,Provincial capital,692600,3,"500,000 to 999,999",7250,0,US_Census_2019
-71.4259976833982,41.8159980591148,1530,526,Providence,USA-RHI,Rhode Island,US,United States,Provincial capital,179883,5,"100,000 to 249,999",7420,0,US_Census_2019
-72.7029986739049,41.7600000437279,1531,527,Hartford,USA-CNN,Connecticut,US,United States,Provincial capital,122105,5,"100,000 to 249,999",0,0,US_Census_2019
-66.8982775618213,10.4960429483843,1532,528,Caracas,VEN-DFD,Distrito Federal,VE,Venezuela,National and provincial capital,2082130,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
-67.0400005806563,10.3419990091979,1533,529,Los Teques,VEN-MRN,Miranda,VE,Venezuela,Provincial capital,216358,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
-64.691999608746,10.133000925546,1534,530,Barcelona,VEN-ANZ,Anzoategui,VE,Venezuela,Provincial capital,0,0, ,0,0, 
-67.3540016866179,9.90099895844917,1535,531,San Juan De Los Morros,VEN-GUA,Guarico,VE,Venezuela,Provincial capital,0,0, ,0,0, 
-63.5529956070072,8.12700006729056,1536,532,Ciudad Bolivar,VEN-BLV,Bolivar,VE,Venezuela,Provincial capital,407452,4,"250,000 to 499,999",12340,0,UN_Data_2010_2020
-67.4800016065554,7.90194593161897,1537,533,San Fernado de Apure,VEN-APU,Apure,VE,Venezuela,Provincial capital,217590,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
-67.4890016008366,6.18499802836988,1538,534,Puerto Carreno,COL-VCH,Vichada,CO,Colombia,Provincial capital,0,0, ,0,0, 
-60.6639956224045,2.81799899104368,1539,535,Boa Vista,BRA-ROR,Roraima,BR,Brazil,Provincial capital,277799,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
-64.6333015619778,10.2327030098052,1540,536,Puerto La Cruz,VEN-ANZ,Anzoategui,VE,Venezuela,Other,94796,6,"50,000 to 99,999",12185,0,UN_Data_2010_2020
-63.8833316049538,11.0333339687281,1541,537,La Asuncion,VEN-NES,Neuva Esparta,VE,Venezuela,Provincial capital,0,0, ,0,0, 
-61.4900605923055,10.6397370430824,1542,538,Port of Spain,TTO,Trinidad & Tobago,TD,Trinidad & Tobago,National capital,37074,7,"Less than 50,000",11720,0,UN_Data_2010_2020
-64.1819966782962,10.4540039760894,1543,539,Cumana,VEN-SUC,Sucre,VE,Venezuela,Provincial capital,358138,4,"250,000 to 499,999",12220,0,UN_Data_2010_2020
-63.1819976262927,9.74199597045213,1544,540,Maturin,VEN-MNG,Monagas,VE,Venezuela,Provincial capital,571276,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
-62.0499955691359,9.05699704925974,1545,541,Tucupita,VEN-DAM,Delta Amacuro,VE,Venezuela,Provincial capital,0,0, ,0,0, 
-58.1699966922946,6.76999798761869,1546,542,Georgetown,GUY-DMM,Demerara-Mahaica,GY,Guyana,National capital,24849,7,"Less than 50,000",12370,0,UN_Data_2010_2020
-56.9919956388817,5.93800191789352,1547,543,Nieuw Nickerie,SUR-NCK,Nickerie,NS,Suriname,Provincial capital,0,0, ,12405,0, 
-56.3166986936524,5.88329997052442,1548,544,Totness,SUR-COR,Coronie,NS,Suriname,Provincial capital,0,0, ,0,0, 
-64.6217006610273,18.4090680751356,1549,545,Road Town,VGB,British Virgin Is.,VI,British Virgin Is.,National and provincial capital,0,0, ,0,0, 
-66.068999561196,18.398997070613,1550,546,San Juan,PRI-SJN,San Juan,RQ,Puerto Rico,National and provincial capital,320967,4,"250,000 to 499,999",11110,1,UN_Data_2010_2020
-64.9333346887296,18.3500009998078,1551,547,Charlotte Amalie,VIR,Virgin Is.,VQ,Virgin Is.,National and provincial capital,0,0, ,11310,0, 
-63.0666626317302,18.2166660166827,1552,548,The Valley,AIA,Anguilla,AV,Anguilla,National and provincial capital,2812,7,"Less than 50,000",0,0,UN_Data_2010_2020
-67.142996617149,18.2030040167586,1553,549,Mayaguez,PRI-MYG,Mayag?ez,RQ,Puerto Rico,Provincial capital,0,0, ,11290,0, 
-66.6140036094047,18.0209969798329,1554,550,Ponce,PRI-PNC,Ponce,RQ,Puerto Rico,Provincial capital,133191,5,"100,000 to 249,999",11260,1,UN_Data_2010_2020
-62.7319975812628,17.29299597145,1555,551,Basseterre,KNA,St. Kitts & Nevis,SC,St. Kitts & Nevis,National capital,0,0, ,11400,0, 
-61.8421765565547,17.1247770329967,1556,552,Saint John's,ATG,Antigua & Barbuda,AC,Antigua & Barbuda,National capital,0,0, ,11430,0, 
-62.2009975877015,16.6799970045079,1557,553,Plymouth,MSR,Montserrat,MH,Montserrat,National and provincial capital,0,0, ,11420,0, 
-61.0000015869612,14.0166990241017,1558,554,Cul De Sac,LCA,St. Lucia,ST,St. Lucia,Other,0,0, ,11625,0, 
-61.7242586930417,16.0049160154536,1559,555,Basse-Terre,GLP,Guadeloupe,GP,Guadeloupe,National and provincial capital,0,0, ,11460,0, 
-61.3884686846599,15.2990009526589,1560,556,Roseau,DMA,Dominica,DO,Dominica,National capital,0,0, ,11520,0, 
-61.0759976406101,14.6074319992348,1561,557,Fort-De-France,MTQ,Martinique,MB,Martinique,National and provincial capital,82502,6,"50,000 to 99,999",11550,0,UN_Data_2010_2020
-60.9830006232485,14.0000040396746,1562,558,Castries,LCA,St. Lucia,ST,St. Lucia,National capital,0,0, ,11630,0, 
-61.2293126242782,13.155363032594,1563,559,Kingstown,VCT,St. Vincent & the Grenadines,VC,St. Vincent & the Grenadines,National capital,0,0, ,11640,0, 
